symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
SPY,2022-03-11,345.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:57:04.246,0.45,0.45,0.45,0.45,5,1,247,9,0.44,50,266,60,0.46,50
SPY,2022-02-25,444.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:43:18.882,16.2,17.0,15.76,17.0,8,7,50,1,15.16,50,50,1,15.36,50
SPY,2022-02-25,444.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:43:18.882,16.2,17.0,15.76,17.0,8,7,50,1,15.16,50,50,1,15.36,50
SPY,2022-06-17,230.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,223.46,50,5,69,225.29,50
SPY,2022-06-17,230.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,223.46,50,5,69,225.29,50
SPY,2022-02-18,401.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:53:30.495,0.52,0.6,0.36,0.37,210,18,286,69,0.51,50,150,69,0.52,50
SPY,2022-02-18,401.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:53:30.495,0.52,0.6,0.36,0.37,210,18,286,69,0.51,50,150,69,0.52,50
SPY,2022-05-20,533.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,6,78.96,50,14,6,81.75,50
SPY,2022-05-20,533.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,6,78.96,50,14,6,81.75,50
SPY,2022-05-20,340.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:27.351,2.34,2.52,2.2,2.52,12,10,128,69,2.48,50,128,69,2.51,50
SPY,2022-05-20,340.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:27.351,2.34,2.52,2.2,2.52,12,10,128,69,2.48,50,128,69,2.51,50
SPY,2024-01-19,415.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:58:56.182,79.08,79.08,79.08,79.08,4,1,10,9,76.0,50,11,43,79.5,50
SPY,2024-01-19,415.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:58:56.182,79.08,79.08,79.08,79.08,4,1,10,9,76.0,50,11,43,79.5,50
SPY,2022-02-25,300.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:06:28.38,0.02,0.04,0.02,0.02,45,6,478,31,0.03,50,1040,9,0.04,50
SPY,2022-02-25,300.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:06:28.38,0.02,0.04,0.02,0.02,45,6,478,31,0.03,50,1040,9,0.04,50
SPY,2022-02-09,465.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:05:34.61,10.85,12.37,8.43,10.03,108,55,50,1,11.49,50,50,1,11.71,50
SPY,2022-02-09,465.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:05:34.61,10.85,12.37,8.43,10.03,108,55,50,1,11.49,50,50,1,11.71,50
SPY,2022-04-14,470.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:13:09.768,6.5,7.49,6.0,6.33,820,168,65,31,6.36,50,48,69,6.44,50
SPY,2022-04-14,470.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:13:09.768,6.5,7.49,6.0,6.33,820,168,65,31,6.36,50,48,69,6.44,50
SPY,2022-12-30,305.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,60,5.32,50,1,60,7.44,50
SPY,2022-12-30,305.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,60,5.32,50,1,60,7.44,50
SPY,2022-06-17,570.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,116.22,50,16,31,119.24,50
SPY,2022-06-17,570.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,116.22,50,16,31,119.24,50
SPY,2022-03-31,506.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:24:05.371,0.24,0.25,0.24,0.25,2,2,737,60,0.24,50,294,69,0.26,50
SPY,2022-03-31,506.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:24:05.371,0.24,0.25,0.24,0.25,2,2,737,60,0.24,50,294,69,0.26,50
SPY,2022-03-18,351.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,103.26,50,24,6,104.38,50
SPY,2022-03-18,351.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,103.26,50,24,6,104.38,50
SPY,2022-02-16,502.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:35:35.91,46.44,46.44,46.44,46.44,1,1,50,1,47.41,50,50,1,48.35,50
SPY,2022-02-16,502.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:35:35.91,46.44,46.44,46.44,46.44,1,1,50,1,47.41,50,50,1,48.35,50
SPY,2022-02-16,442.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:08:52.395,15.0,16.35,15.0,16.35,9,2,50,1,15.1,50,50,1,15.29,50
SPY,2022-02-16,442.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:08:52.395,15.0,16.35,15.0,16.35,9,2,50,1,15.1,50,50,1,15.29,50
SPY,2023-12-15,160.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,920,9,2.11,50,685,7,2.36,50
SPY,2023-12-15,160.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,920,9,2.11,50,685,7,2.36,50
SPY,2022-07-15,550.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,6,97.06,50,14,6,98.96,50
SPY,2022-07-15,550.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,6,97.06,50,14,6,98.96,50
SPY,2022-02-28,425.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:08:29.929,31.44,34.24,31.44,32.31,4,3,42,42,31.36,50,42,42,31.77,50
SPY,2022-02-28,425.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:08:29.929,31.44,34.24,31.44,32.31,4,3,42,42,31.36,50,42,42,31.77,50
SPY,2023-01-20,305.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,237,4,152.1,50,296,9,155.84,50
SPY,2023-01-20,305.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,237,4,152.1,50,296,9,155.84,50
SPY,2022-09-16,330.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:55:39.371,5.48,5.52,5.21,5.21,16,3,188,7,5.53,50,176,7,5.69,50
SPY,2022-09-16,330.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:55:39.371,5.48,5.52,5.21,5.21,16,3,188,7,5.53,50,176,7,5.69,50
SPY,2022-03-04,300.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:42:13.049,0.09,0.09,0.06,0.06,177,7,152,69,0.09,50,425,60,0.1,50
SPY,2022-03-04,300.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:42:13.049,0.09,0.09,0.06,0.06,177,7,152,69,0.09,50,425,60,0.1,50
SPY,2022-05-20,431.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:14:05.854,11.77,12.32,11.33,11.33,347,14,48,69,12.49,50,43,9,12.58,50
SPY,2022-05-20,431.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:14:05.854,11.77,12.32,11.33,11.33,347,14,48,69,12.49,50,43,9,12.58,50
SPY,2022-03-18,375.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:41:05.081,82.2,82.2,82.2,82.2,2,1,24,31,79.8,50,24,31,80.86,50
SPY,2022-03-18,375.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:41:05.081,82.2,82.2,82.2,82.2,2,1,24,31,79.8,50,24,31,80.86,50
SPY,2022-05-20,514.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:07:06.049,62.0,62.0,59.4,59.4,2,2,5,69,61.18,50,5,69,62.31,50
SPY,2022-05-20,514.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:07:06.049,62.0,62.0,59.4,59.4,2,2,5,69,61.18,50,5,69,62.31,50
SPY,2022-02-09,530.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2852,42,0.01,50
SPY,2022-02-09,530.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2852,42,0.01,50
SPY,2022-06-30,471.0,CALL,2022-02-02T17:24:02.075,2022-02-02T11:26:59.545,12.15,12.15,12.15,12.15,1,1,36,6,12.02,50,33,31,12.58,50
SPY,2022-06-30,471.0,CALL,2022-02-02T17:39:16.985,2022-02-02T11:26:59.545,12.15,12.15,12.15,12.15,1,1,36,6,12.02,50,33,31,12.58,50
SPY,2022-02-04,438.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:51.054,0.29,0.49,0.1,0.26,44815,752,42,69,0.25,50,196,31,0.26,50
SPY,2022-02-04,438.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:51.054,0.29,0.49,0.1,0.26,44815,752,42,69,0.25,50,196,31,0.26,50
SPY,2022-12-30,521.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,72.5,50,1,60,76.99,50
SPY,2022-12-30,521.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,72.5,50,1,60,76.99,50
SPY,2023-01-20,430.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:12:39.083,51.41,52.75,49.5,49.5,13,11,11,43,49.54,50,296,9,53.3,50
SPY,2023-01-20,430.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:12:39.083,51.41,52.75,49.5,49.5,13,11,11,43,49.54,50,296,9,53.3,50
SPY,2022-03-04,385.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:28:20.873,0.73,0.87,0.63,0.63,76,22,204,46,0.79,50,211,69,0.81,50
SPY,2022-03-04,385.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:28:20.873,0.73,0.87,0.63,0.63,76,22,204,46,0.79,50,211,69,0.81,50
SPY,2022-02-18,540.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:28:14.827,0.01,0.01,0.01,0.01,100,1,0,11,0.0,50,1952,42,0.01,50
SPY,2022-02-18,540.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:28:14.827,0.01,0.01,0.01,0.01,100,1,0,11,0.0,50,1952,42,0.01,50
SPY,2023-06-16,690.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,304,9,235.34,50,258,6,239.1,50
SPY,2023-06-16,690.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,304,9,235.34,50,258,6,239.1,50
SPY,2022-02-02,390.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:30:23.68,64.98,64.98,64.98,64.98,1,1,300,1,63.49,50,300,1,64.73,50
SPY,2022-02-02,390.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:30:23.68,64.98,64.98,64.98,64.98,1,1,300,1,63.49,50,300,1,64.73,50
SPY,2022-03-31,428.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,8,42,31.98,50,2,43,32.99,50
SPY,2022-03-31,428.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,8,42,31.98,50,2,43,32.99,50
SPY,2022-02-28,445.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:00:18.787,15.86,16.89,14.72,16.89,24,13,32,7,14.68,50,32,7,14.94,50
SPY,2022-02-28,445.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:00:18.787,15.86,16.89,14.72,16.89,24,13,32,7,14.68,50,32,7,14.94,50
SPY,2022-02-04,447.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:57.652,1.12,1.57,0.46,1.1,13798,1930,108,69,1.08,50,80,1,1.1,50
SPY,2022-02-04,447.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:57.652,1.12,1.57,0.46,1.1,13798,1930,108,69,1.08,50,80,1,1.1,50
SPY,2022-02-02,505.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1043,9,0.01,50
SPY,2022-02-02,505.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1043,9,0.01,50
SPY,2022-06-17,404.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:56:03.071,9.27,9.59,8.8,8.8,131,6,72,69,9.74,50,45,7,9.8,50
SPY,2022-06-17,404.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:56:03.071,9.27,9.59,8.8,8.8,131,6,72,69,9.74,50,45,7,9.8,50
SPY,2022-02-07,295.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1127,60,0.01,50
SPY,2022-02-07,295.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1127,60,0.01,50
SPY,2023-06-16,290.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,304,9,6.29,50,279,4,10.07,50
SPY,2023-06-16,290.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,304,9,6.29,50,279,4,10.07,50
SPY,2022-03-11,440.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:10:00.789,6.11,6.59,5.2,6.27,45,25,48,69,6.45,50,60,6,6.53,50
SPY,2022-03-11,440.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:10:00.789,6.11,6.59,5.2,6.27,45,25,48,69,6.45,50,60,6,6.53,50
SPY,2022-03-18,414.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:58:59.033,3.59,3.84,3.01,3.12,904,50,50,69,3.71,50,150,65,3.74,50
SPY,2022-03-18,414.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:58:59.033,3.59,3.84,3.01,3.12,904,50,50,69,3.71,50,150,65,3.74,50
SPY,2022-02-11,504.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,49.5,50,50,1,50.29,50
SPY,2022-02-11,504.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,49.5,50,50,1,50.29,50
SPY,2022-03-18,325.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:27:46.339,0.43,0.47,0.34,0.34,295,20,481,60,0.43,50,974,9,0.45,50
SPY,2022-03-18,325.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:27:46.339,0.43,0.47,0.34,0.34,295,20,481,60,0.43,50,974,9,0.45,50
SPY,2022-03-31,355.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:50:41.686,1.15,1.24,1.07,1.07,118,11,286,69,1.22,50,356,69,1.25,50
SPY,2022-03-31,355.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:50:41.686,1.15,1.24,1.07,1.07,118,11,286,69,1.22,50,356,69,1.25,50
SPY,2022-03-18,431.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:56:27.934,29.9,31.7,29.12,31.7,13,9,7,42,28.45,50,7,42,29.17,50
SPY,2022-03-18,431.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:56:27.934,29.9,31.7,29.12,31.7,13,9,7,42,28.45,50,7,42,29.17,50
SPY,2023-03-17,440.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:57:12.434,48.0,48.0,47.51,47.51,21,2,10,9,46.5,50,308,9,49.96,50
SPY,2023-03-17,440.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:57:12.434,48.0,48.0,47.51,47.51,21,2,10,9,46.5,50,308,9,49.96,50
SPY,2022-03-31,388.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,12,42,68.01,50,1,5,68.88,50
SPY,2022-03-31,388.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,12,42,68.01,50,1,5,68.88,50
SPY,2022-05-20,466.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:40:02.446,22.73,22.73,22.73,22.73,1,1,6,69,23.75,50,6,69,25.02,50
SPY,2022-05-20,466.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:40:02.446,22.73,22.73,22.73,22.73,1,1,6,69,23.75,50,6,69,25.02,50
SPY,2022-03-31,432.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:53:04.658,29.11,30.65,29.11,30.65,41,5,51,1,28.69,50,52,1,29.69,50
SPY,2022-03-31,432.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:53:04.658,29.11,30.65,29.11,30.65,41,5,51,1,28.69,50,52,1,29.69,50
SPY,2022-02-04,416.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:33:01.889,41.19,41.19,41.19,41.19,6,1,99,1,38.03,50,232,1,38.27,50
SPY,2022-02-04,416.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:33:01.889,41.19,41.19,41.19,41.19,6,1,99,1,38.03,50,232,1,38.27,50
SPY,2022-02-04,481.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:12:07.113,0.01,0.01,0.01,0.01,153,1,0,4,0.0,50,1012,9,0.01,50
SPY,2022-02-04,481.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:12:07.113,0.01,0.01,0.01,0.01,153,1,0,4,0.0,50,1012,9,0.01,50
SPY,2022-02-07,434.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:09:19.473,0.4,0.55,0.15,0.27,745,85,262,69,0.34,50,140,60,0.35,50
SPY,2022-02-07,434.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:09:19.473,0.4,0.55,0.15,0.27,745,85,262,69,0.34,50,140,60,0.35,50
SPY,2022-02-09,320.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2290,42,0.01,50
SPY,2022-02-09,320.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2290,42,0.01,50
SPY,2022-12-30,475.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,43.97,50,11,43,46.23,50
SPY,2022-12-30,475.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,43.97,50,11,43,46.23,50
SPY,2022-02-16,405.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:13:06.209,0.44,0.5,0.34,0.45,31,13,286,69,0.43,50,533,42,0.45,50
SPY,2022-02-16,405.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:13:06.209,0.44,0.5,0.34,0.45,31,13,286,69,0.43,50,533,42,0.45,50
SPY,2022-06-17,491.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,42.43,50,5,69,43.84,50
SPY,2022-06-17,491.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,42.43,50,5,69,43.84,50
SPY,2022-05-20,280.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:52:50.63,1.0,1.04,0.94,0.94,23,7,162,47,1.02,50,162,47,1.04,50
SPY,2022-05-20,280.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:52:50.63,1.0,1.04,0.94,0.94,23,7,162,47,1.02,50,162,47,1.04,50
SPY,2022-02-16,510.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:13:50.294,0.01,0.01,0.01,0.01,1,1,0,11,0.0,50,458,60,0.01,50
SPY,2022-02-16,510.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:13:50.294,0.01,0.01,0.01,0.01,1,1,0,11,0.0,50,458,60,0.01,50
SPY,2022-02-07,398.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:53.908,0.02,0.05,0.02,0.05,12,5,286,69,0.04,50,813,9,0.05,50
SPY,2022-02-07,398.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:53.908,0.02,0.05,0.02,0.05,12,5,286,69,0.04,50,813,9,0.05,50
SPY,2022-05-20,285.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,169.15,50,5,69,170.57,50
SPY,2022-05-20,285.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,169.15,50,5,69,170.57,50
SPY,2023-01-20,545.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,93.47,50,238,4,97.2,50
SPY,2023-01-20,545.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,93.47,50,238,4,97.2,50
SPY,2022-03-04,426.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:40:04.69,2.96,3.25,2.5,2.54,114,22,46,42,3.19,50,100,6,3.24,50
SPY,2022-03-04,426.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:40:04.69,2.96,3.25,2.5,2.54,114,22,46,42,3.19,50,100,6,3.24,50
SPY,2022-04-14,417.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:19:02.947,6.47,6.6,5.66,5.66,279,11,93,60,6.6,50,90,6,6.66,50
SPY,2022-04-14,417.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:19:02.947,6.47,6.6,5.66,5.66,279,11,93,60,6.6,50,90,6,6.66,50
SPY,2022-03-18,280.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,31,173.74,50,24,31,174.85,50
SPY,2022-03-18,280.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,31,173.74,50,24,31,174.85,50
SPY,2022-03-31,456.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:57:14.288,13.55,15.03,12.85,12.85,106,25,94,1,14.73,50,94,1,14.86,50
SPY,2022-03-31,456.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:57:14.288,13.55,15.03,12.85,12.85,106,25,94,1,14.73,50,94,1,14.86,50
SPY,2022-03-04,375.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,79.43,50,5,69,80.02,50
SPY,2022-03-04,375.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,79.43,50,5,69,80.02,50
SPY,2022-05-20,424.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,39.53,50,6,69,40.93,50
SPY,2022-05-20,424.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,39.53,50,6,69,40.93,50
SPY,2023-12-15,465.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:12:25.139,54.0,54.0,54.0,54.0,2,1,10,9,53.5,50,299,9,57.24,50
SPY,2023-12-15,465.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:12:25.139,54.0,54.0,54.0,54.0,2,1,10,9,53.5,50,299,9,57.24,50
SPY,2022-07-15,460.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:03:07.067,25.5,25.55,24.73,25.2,50,11,26,9,26.33,50,36,4,27.43,50
SPY,2022-07-15,460.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:03:07.067,25.5,25.55,24.73,25.2,50,11,26,9,26.33,50,36,4,27.43,50
SPY,2023-03-17,425.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:50:03.744,29.37,29.56,29.1,29.11,7,7,20,9,28.5,50,309,9,31.94,50
SPY,2023-03-17,425.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:50:03.744,29.37,29.56,29.1,29.11,7,7,20,9,28.5,50,309,9,31.94,50
SPY,2022-03-07,448.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:49:05.234,7.5,7.73,6.11,6.11,73,24,50,6,7.62,50,50,6,7.74,50
SPY,2022-03-07,448.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:49:05.234,7.5,7.73,6.11,6.11,73,24,50,6,7.62,50,50,6,7.74,50
SPY,2023-03-17,650.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,197,7,195.58,50,239,6,199.3,50
SPY,2023-03-17,650.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,197,7,195.58,50,239,6,199.3,50
SPY,2022-06-17,467.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:52:53.919,13.5,14.49,13.5,14.49,3,3,66,7,13.35,50,91,9,13.66,50
SPY,2022-06-17,467.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:52:53.919,13.5,14.49,13.5,14.49,3,3,66,7,13.35,50,91,9,13.66,50
SPY,2022-02-18,620.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2828,42,0.01,50
SPY,2022-02-18,620.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2828,42,0.01,50
SPY,2022-02-11,458.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:08:46.812,4.02,5.04,3.25,3.66,4569,657,56,60,3.41,50,49,69,3.45,50
SPY,2022-02-11,458.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:08:46.812,4.02,5.04,3.25,3.66,4569,657,56,60,3.41,50,49,69,3.45,50
SPY,2022-09-30,406.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,62.37,50,5,69,64.38,50
SPY,2022-09-30,406.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,62.37,50,5,69,64.38,50
SPY,2023-03-17,555.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,348,9,3.6,50,262,60,3.71,50
SPY,2023-03-17,555.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,348,9,3.6,50,262,60,3.71,50
